Category,DayOfWeek,PdDistrict,X,Y,Year,Month,Hour,Day,Minute,Block_Ind,Street
16,4,1,0.10835038428099608,0.08902953047329731,2015,4,22,2,0,0,0
16,4,0,0.09623357643999952,0.016138602503502852,2015,4,22,2,0,0,0
36,4,6,0.057005827064998016,0.06875169119789604,2015,4,22,2,0,1,100
35,4,0,0.11023339509900154,0.019126297216494947,2015,4,22,2,0,1,2700
36,4,0,0.12743749543099625,0.023500045562713012,2015,4,22,2,0,1,1300
13,4,3,0.07605109157699985,0.051300167520501816,2015,4,22,2,0,1,4300
16,4,3,0.07605109157699985,0.051300167520501816,2015,4,22,2,0,1,4300
32,4,9,0.10003273530499257,0.07681788549049884,2015,4,21,2,38,1,400
36,4,0,0.11323164068200242,0.0435010801149005,2015,4,21,2,30,1,1400
16,4,6,0.030905088669996417,0.07424053710629863,2015,4,21,2,30,0,0
13,4,6,0.030905088669996417,0.07424053710629863,2015,4,21,2,30,0,0
16,4,0,0.12632578485698787,0.05012314404539353,2015,4,21,2,30,0,0
25,4,7,0.10270285873798457,0.07133323659499524,2015,4,21,2,30,0,0
4,4,0,0.12817702416100474,0.02119008965628666,2015,4,21,2,30,1,1300
27,4,0,0.12817702416100474,0.02119008965628666,2015,4,21,2,30,1,1300
25,4,7,0.10334854459999576,0.07435156459010273,2015,4,21,2,30,0,0
20,4,0,0.1242118531349945,0.06367446868449633,2015,4,21,2,30,1,1300
16,4,3,0.09950241863798226,0.050995104212496756,2015,4,21,2,19,1,3200
16,4,7,0.11023727281100548,0.06754168429750251,2015,4,21,2,15,1,800
16,4,4,0.08096112136398403,0.07494242660050077,2015,4,21,2,15,1,1400
16,4,6,0.047212512801991124,0.058595116196102026,2015,4,21,2,0,0,0
16,4,6,0.047212512801991124,0.058595116196102026,2015,4,21,2,0,0,0
35,4,5,0.07416163706598411,0.054970226740095995,2015,4,21,2,0,1,0
32,4,7,0.09819790440400311,0.07014554505060033,2015,4,21,2,0,1,1200
16,4,4,0.07427358613799129,0.09205291620800438,2015,4,21,2,0,1,3200
16,4,0,0.11686790395199864,0.05725062038771256,2015,4,21,2,0,0,0
16,4,7,0.1031008973029941,0.06303403420299958,2015,4,21,2,0,1,400
16,4,8,0.023109244157993203,0.055146942839201074,2015,4,21,2,0,1,3000
34,4,7,0.11023727281100548,0.06754168429750251,2015,4,20,2,58,1,800
8,4,7,0.11023727281100548,0.06754168429750251,2015,4,20,2,58,1,800
16,4,7,0.10576494693798111,0.07250847894199808,2015,4,20,2,55,1,100
16,4,7,0.10972291593300554,0.07923707605370112,2015,4,20,2,45,1,700
20,4,0,0.11108100404401,0.046633931372710435,2015,4,20,2,41,0,0
21,4,1,0.10902462498799537,0.08568646133039692,2015,4,20,2,36,0,0
20,4,4,0.08080926508499431,0.06774594486370233,2015,4,20,2,36,0,0
37,4,3,0.09598142394899867,0.047625319589293724,2015,4,20,2,33,0,0
38,4,0,0.11419840534800585,0.022296993751211858,2015,4,20,2,30,1,300
1,4,0,0.11419840534800585,0.022296993751211858,2015,4,20,2,30,1,300
36,4,5,0.061520095036996736,0.05770064856370283,2015,4,20,2,30,1,100
35,4,4,0.08243877303999625,0.060566671537600314,2015,4,20,2,30,1,0
16,4,7,0.12155975896898497,0.07396674984379104,2015,4,20,2,25,0,0
16,4,1,0.10764184580099823,0.08066159685879626,2015,4,20,2,15,1,200
16,4,8,0.04304677270698676,0.05596813396379474,2015,4,20,2,15,0,0
36,4,4,0.08587084254598665,0.07502738383610108,2015,4,20,2,15,1,1300
36,4,4,0.0814992882649932,0.07261656129550431,2015,4,20,2,13,0,0
16,4,9,0.09902237738400288,0.0777040364334951,2015,4,20,2,0,0,0
16,4,7,0.11847890980200759,0.07643067745409837,2015,4,20,2,0,0,0
21,4,0,0.12291207920799252,0.02315966868589925,2015,4,20,2,0,0,0
16,4,7,0.10663780904900477,0.0621700871985027,2015,4,20,2,0,0,0
20,4,8,0.05934413338999889,0.006981245855200768,2015,4,20,2,0,1,0
36,4,6,0.0048219191189957655,0.06448350306150274,2015,4,20,2,0,1,800
20,4,6,0.0042744974769988175,0.07108389898370149,2015,4,20,2,0,0,0
16,4,8,0.013079651819992932,0.05369789040649664,2015,4,20,2,0,1,1300
19,4,8,0.05934413338999889,0.006981245855200768,2015,4,20,2,0,1,0
19,4,8,0.05934413338999889,0.006981245855200768,2015,4,20,2,0,1,0
16,4,7,0.11023727281100548,0.06754168429750251,2015,4,20,2,0,1,800
16,4,8,0.035665382120996014,0.019055612621798446,2015,4,20,2,0,1,200
13,4,1,0.11209399929499853,0.08507189899428624,2015,4,20,2,0,1,400
16,4,1,0.1143463734949961,0.09098017597850117,2015,4,19,2,45,1,0
4,4,0,0.11428823580600067,0.03229838354649672,2015,4,19,2,45,1,1100
16,4,7,0.11179569676799872,0.07115339121160247,2015,4,19,2,45,0,0
37,4,0,0.11428823580600067,0.03229838354649672,2015,4,19,2,45,1,1100
16,4,8,0.014771952897007168,0.02756946917909886,2015,4,19,2,32,1,2700
16,4,7,0.11023727281100548,0.06754168429750251,2015,4,19,2,30,1,800
35,4,6,0.04466480571500142,0.07860253950979512,2015,4,19,2,30,0,0
32,4,6,0.04466480571500142,0.07860253950979512,2015,4,19,2,30,0,0
16,4,7,0.11933758909600556,0.07221150817889566,2015,4,19,2,30,0,0
16,4,1,0.11315393353599745,0.08799729989620175,2015,4,19,2,30,0,0
16,4,7,0.11413805408599842,0.07875611768871238,2015,4,19,2,30,0,0
16,4,9,0.10639797725799838,0.07868573835499859,2015,4,19,2,30,1,100
20,4,3,0.08700191861699125,0.047871253294495375,2015,4,19,2,30,1,0
36,4,1,0.09587335437699096,0.0977434316387118,2015,4,19,2,22,1,1200
16,4,7,0.1067852911640017,0.07084817417980105,2015,4,19,2,17,1,0
36,4,4,0.09044879610299006,0.07041992998339452,2015,4,19,2,15,1,500
16,4,7,0.11402450550798449,0.0729116325932111,2015,4,19,2,15,0,0
16,4,7,0.1140758737059997,0.07937707446420461,2015,4,19,2,9,1,100
16,4,6,0.043048561028996346,0.07858752634620458,2015,4,19,2,0,1,1000
35,4,6,0.01017091050199781,0.06380864447739754,2015,4,19,2,0,0,0
36,4,4,0.08599422211300123,0.092116312284098,2015,4,19,2,0,0,0
25,4,3,0.09397028399399687,0.0571710990532992,2015,4,19,2,0,0,0
13,4,3,0.09397028399399687,0.0571710990532992,2015,4,19,2,0,0,0
16,4,7,0.12563466237899945,0.07922370234309994,2015,4,19,2,0,0,0
20,4,8,0.01571571320999965,0.03045285612489579,2015,4,19,2,0,0,0
16,4,7,0.12515650190299255,0.08169374014949682,2015,4,19,2,0,0,0
36,4,8,0.03825372746300104,0.010321229811900423,2015,4,19,2,0,0,0
16,4,1,0.10286784991500042,0.10055599517340141,2015,4,19,2,0,1,1600
16,4,8,0.014674956001996975,0.046281724112795075,2015,4,19,2,0,1,1700
4,4,7,0.10413775493999822,0.0736472493334972,2015,4,19,2,0,1,0
16,4,7,0.1243730710889821,0.07871158634360143,2015,4,18,2,59,1,0
16,4,1,0.10605097321699475,0.08046109629660236,2015,4,18,2,55,1,300
13,4,7,0.11057206344300141,0.07738960849520282,2015,4,18,2,46,1,700
36,4,7,0.12160569794698972,0.08374039981689663,2015,4,18,2,45,1,0
16,4,7,0.11023727281100548,0.06754168429750251,2015,4,18,2,45,1,800
16,4,1,0.11726762517399436,0.090174230392293,2015,4,18,2,35,1,400
16,4,5,0.06031518656199353,0.05988883983639681,2015,4,18,2,30,1,700
16,4,7,0.12530850250898595,0.0791703226137983,2015,4,18,2,30,1,0
20,4,1,0.11010998422499085,0.09708986398239716,2015,4,18,2,30,0,0
30,4,1,0.11010998422499085,0.09708986398239716,2015,4,18,2,30,0,0
16,4,7,0.11488346732599553,0.0686897473295005,2015,4,18,2,30,0,0
35,4,7,0.11302466538698752,0.07370860105660171,2015,4,18,2,30,0,0
16,4,7,0.10975110884498918,0.07452238479969964,2015,4,18,2,30,1,800
16,4,1,0.10591229429900295,0.08529828017020691,2015,4,18,2,30,0,0
16,4,7,0.11953943976500625,0.06850369061499606,2015,4,18,2,30,0,0
16,4,1,0.11722012052199204,0.08626571995689858,2015,4,18,2,30,1,0
19,4,4,0.0920695007939969,0.06625643086660205,2015,4,18,2,15,1,0
38,4,7,0.10771767816699196,0.06872255499170166,2015,4,18,2,10,1,0
0,4,7,0.10771767816699196,0.06872255499170166,2015,4,18,2,10,1,0
37,4,7,0.10771767816699196,0.06872255499170166,2015,4,18,2,10,1,0
32,4,0,0.10881164368599627,0.022915569481796183,2015,4,18,2,6,1,2400
37,4,0,0.10881164368599627,0.022915569481796183,2015,4,18,2,6,1,2400
36,4,3,0.09737343157499367,0.04449449254639859,2015,4,18,2,0,0,0
36,4,3,0.09753236501398987,0.042892872531297144,2015,4,18,2,0,0,0
16,4,7,0.11625327946400432,0.07467532282910128,2015,4,18,2,0,0,0
21,4,6,0.038270601600004284,0.0764381216765031,2015,4,18,2,0,0,0
16,4,7,0.11978256419899935,0.07009805130629587,2015,4,18,2,0,0,0
16,4,5,0.05986720760498088,0.05833451239589493,2015,4,18,2,0,1,500
20,4,5,0.05986720760498088,0.05833451239589493,2015,4,18,2,0,1,500
16,4,7,0.11657105869299755,0.07612399302770001,2015,4,18,2,0,1,100
35,4,7,0.11808958323399565,0.08096067786389938,2015,4,18,2,0,1,400
16,4,1,0.11271003123400192,0.09305916686309956,2015,4,17,2,50,1,0
20,4,7,0.10870765095098989,0.07361969890829556,2015,4,17,2,45,0,0
6,4,3,0.07864728120098619,0.05219068824320772,2015,4,17,2,44,1,500
37,4,5,0.07769866836100903,0.06639560747500184,2015,4,17,2,40,0,0
20,4,1,0.11275136313399514,0.09025569673760003,2015,4,17,2,36,1,700
21,4,1,0.11275136313399514,0.09025569673760003,2015,4,17,2,36,1,700
16,4,1,0.10649275963299942,0.09854770926550316,2015,4,17,2,30,0,0
36,4,4,0.08378409041499424,0.09470346229890225,2015,4,17,2,30,0,0
21,4,1,0.09587911172299357,0.0929241371897973,2015,4,17,2,30,1,2100
36,4,6,0.0519094453599962,0.06758721252020194,2015,4,17,2,30,0,0
38,4,6,0.04307397897299836,0.0699710336848014,2015,4,17,2,30,1,500
20,4,1,0.10377090937100775,0.1000606069771024,2015,4,17,2,30,1,0
16,4,4,0.09110151011599044,0.07902984338871022,2015,4,17,2,29,1,0
21,4,8,0.0415867503830043,0.01894488389540072,2015,4,17,2,28,0,0
16,4,1,0.11020797754500222,0.07976402776649394,2015,4,17,2,25,0,0
21,4,8,0.02363319211899295,0.040149060877702425,2015,4,17,2,24,0,0
19,4,7,0.12129439231199513,0.08118133318579623,2015,4,17,2,18,1,200
37,4,7,0.12129439231199513,0.08118133318579623,2015,4,17,2,18,1,200
20,4,3,0.09708448607199216,0.046869488626292366,2015,4,17,2,17,1,1100
16,4,0,0.11203524661598863,0.05630498443500187,2015,4,17,2,17,1,400
20,4,3,0.09635968227799196,0.0606127165657,2015,4,17,2,15,1,100
37,4,9,0.10774669440299078,0.07885519608479541,2015,4,17,2,15,1,0
16,4,9,0.10774669440299078,0.07885519608479541,2015,4,17,2,15,1,0
17,4,9,0.10774669440299078,0.07885519608479541,2015,4,17,2,15,1,0
16,4,0,0.12267032973900882,0.026136195658793326,2015,4,17,2,5,0,0
1,4,4,0.0844821806319942,0.061182212939797864,2015,4,17,2,5,1,100
1,4,3,0.07864728120098619,0.05219068824320772,2015,4,17,2,4,1,500
1,4,3,0.07864728120098619,0.05219068824320772,2015,4,17,2,4,1,500
21,4,3,0.07864728120098619,0.05219068824320772,2015,4,17,2,4,1,500
16,4,4,0.08565091237900901,0.07707410174771212,2015,4,17,2,0,0,0
36,4,6,0.04895796118300666,0.07113233107470052,2015,4,17,2,0,1,1500
25,4,4,0.09734824335500036,0.06961465532150157,2015,4,17,2,0,0,0
1,4,4,0.09734824335500036,0.06961465532150157,2015,4,17,2,0,0,0
16,4,8,0.013724778727990383,0.042503184685102724,2015,4,17,2,0,1,1900
36,4,2,0.08281824792099712,0.02259595814039983,2015,4,17,2,0,1,0
36,4,7,0.08930511515099226,0.06341335564250272,2015,4,17,2,0,1,1800
19,4,3,0.107037144781998,0.049279020778001836,2015,4,16,2,50,1,900
19,4,3,0.107037144781998,0.049279020778001836,2015,4,16,2,50,1,900
16,4,1,0.10602917890300034,0.08056957955700028,2015,4,16,2,47,1,300
16,4,6,2.4996893444040325e-11,0.07059019753320683,2015,4,16,2,45,1,1000
16,4,1,0.10523820439098586,0.08041436910230004,2015,4,16,2,30,0,0
20,4,2,0.11290493748299468,0.012530105490291987,2015,4,16,2,30,0,0
4,4,7,0.11023727281100548,0.06754168429750251,2015,4,16,2,30,1,800
21,4,4,0.0814992882649932,0.07261656129550431,2015,4,16,2,20,0,0
16,4,4,0.08992078030600226,0.08511892756349937,2015,4,16,2,4,1,1800
21,4,4,0.0814992882649932,0.07261656129550431,2015,4,16,2,0,0,0
16,4,4,0.09027720686098917,0.08335833291850037,2015,4,16,2,0,1,1800
20,4,9,0.10001081103199283,0.07692635220760025,2015,4,15,2,59,1,400
20,4,9,0.10579669017899107,0.07721529859679777,2015,4,15,2,59,1,0
4,4,1,0.09799923851399228,0.09988347208189907,2015,4,15,2,34,1,2700
16,4,1,0.09637701114499464,0.09919402880149875,2015,4,15,2,30,0,0
16,4,4,0.07344336586399436,0.09155620901130135,2015,4,15,2,18,1,2300
30,4,0,0.12463958286599564,0.04745085934509774,2015,4,15,2,11,0,0
4,4,0,0.12463958286599564,0.04745085934509774,2015,4,15,2,11,0,0
16,4,1,0.10762022580600217,0.08077010211589908,2015,4,15,2,10,1,200
1,4,1,0.09782017312599578,0.07941426867421342,2015,4,15,2,5,1,800
5,4,4,0.08281448401798741,0.06609219414909973,2015,4,15,2,0,0,0
32,4,4,0.08281448401798741,0.06609219414909973,2015,4,15,2,0,0,0
19,4,0,0.1192032043759923,0.028564877259711352,2015,4,15,2,0,1,1400
19,4,0,0.1192032043759923,0.028564877259711352,2015,4,15,2,0,1,1400
19,4,0,0.1192032043759923,0.028564877259711352,2015,4,15,2,0,1,1400
19,4,0,0.1192032043759923,0.028564877259711352,2015,4,15,2,0,1,1400
16,4,1,0.10242294803299501,0.09306459371299525,2015,4,15,2,0,1,600
19,4,7,0.14807663893699896,0.10179167891040208,2015,4,15,2,0,1,200
19,4,7,0.14807663893699896,0.10179167891040208,2015,4,15,2,0,1,200
32,4,0,0.11589763718698975,0.02205567119089835,2015,4,14,2,45,1,200
16,4,3,0.10710294914200347,0.048607388517396544,2015,4,14,2,30,1,1000
16,4,6,0.06683059291698612,0.08297621379870179,2015,4,14,2,30,1,3100
4,4,7,0.1252621903710036,0.07543138428799523,2015,4,14,2,30,1,0
25,4,3,0.09576383750399486,0.04439414207129744,2015,4,14,2,25,0,0
1,4,3,0.09576383750399486,0.04439414207129744,2015,4,14,2,25,0,0
4,4,8,0.0205717499389948,0.052157598060297516,2015,4,14,2,15,1,1400
7,4,3,0.09494106100599708,0.0572308562087116,2015,4,14,2,8,0,0
7,4,3,0.09494106100599708,0.0572308562087116,2015,4,14,2,8,0,0
21,4,3,0.09494106100599708,0.0572308562087116,2015,4,14,2,8,0,0
16,4,4,0.08381078681398435,0.09423978492969809,2015,4,14,2,0,1,3200
21,4,4,0.08168962792599643,0.07168572745279533,2015,4,14,2,0,0,0
1,4,4,0.08168962792599643,0.07168572745279533,2015,4,14,2,0,0,0
21,4,4,0.08168962792599643,0.07168572745279533,2015,4,14,2,0,0,0
16,4,7,0.11023727281100548,0.06754168429750251,2015,4,13,2,55,1,800
16,4,7,0.11023727281100548,0.06754168429750251,2015,4,13,2,46,1,800
27,4,5,0.07471343309100575,0.0727084266266047,2015,4,13,2,30,0,0
32,4,5,0.07471343309100575,0.0727084266266047,2015,4,13,2,30,0,0
16,4,4,0.09541216456899804,0.07061051426779841,2015,4,13,2,30,0,0
1,4,3,0.09397028399399687,0.0571710990532992,2015,4,13,2,30,0,0
25,4,1,0.11424960672900397,0.08545787206220012,2015,4,13,2,30,1,200
25,4,4,0.09172077787100363,0.08134187952020255,2015,4,13,2,30,1,1400
16,4,3,0.1008116613399892,0.042270485387298606,2015,4,13,2,30,1,1200
4,4,4,0.08447043548599709,0.0870650081100024,2015,4,13,2,30,1,1900
16,4,4,0.0847631616059914,0.0811768652601117,2015,4,13,2,28,1,1900
21,4,3,0.09588535569800172,0.06193521359519849,2015,4,13,2,25,0,0
37,4,3,0.09588535569800172,0.06193521359519849,2015,4,13,2,25,0,0
36,4,0,0.11417552038800238,0.03236206987110535,2015,4,13,2,20,1,1100
37,4,2,0.07725833869200471,0.013331249281897328,2015,4,13,2,9,0,0
7,4,2,0.07725833869200471,0.013331249281897328,2015,4,13,2,9,0,0
32,4,7,0.10594646262599383,0.07143795917060203,2015,4,13,2,8,0,0
1,4,4,0.0898704242000008,0.06895887043170035,2015,4,13,2,0,1,400
16,4,6,0.04743739639698674,0.0646615167458009,2015,4,13,2,0,1,500
20,4,0,0.12397397243100272,0.019657895904501288,2015,4,13,2,0,1,1400
16,4,1,0.10747426991299847,0.0977704333445999,2015,4,13,2,0,1,0
7,4,4,0.09510144573499701,0.07619716397029208,2015,4,12,2,58,1,700
7,4,4,0.09510144573499701,0.07619716397029208,2015,4,12,2,58,1,700
17,4,4,0.09510144573499701,0.07619716397029208,2015,4,12,2,58,1,700
13,4,2,0.07770136078099199,0.01591142861089878,2015,4,12,2,45,1,0
20,4,2,0.074573353055996,0.030039730633298234,2015,4,12,2,43,1,300
16,4,7,0.11023727281100548,0.06754168429750251,2015,4,12,2,30,1,800
20,4,1,0.10487477893799735,0.09362255463999958,2015,4,12,2,30,1,500
7,4,7,0.10005858064199913,0.06916459785009721,2015,4,12,2,25,1,1200
37,4,7,0.10005858064199913,0.06916459785009721,2015,4,12,2,25,1,1200
37,4,7,0.10005858064199913,0.06916459785009721,2015,4,12,2,25,1,1200
16,4,9,0.10537303283699373,0.07750408816620791,2015,4,12,2,22,1,100
21,4,3,0.10327649371100733,0.05643229521599835,2015,4,12,2,19,0,0
16,4,9,0.09832409729800418,0.0728389061862984,2015,4,12,2,15,0,0
20,4,9,0.10001081103199283,0.07692635220760025,2015,4,12,2,13,1,400
16,4,0,0.12571844164300217,0.05584789986500027,2015,4,12,2,0,1,600
16,4,7,0.12001932494699474,0.07520009673360306,2015,4,12,2,0,0,0
21,4,5,0.06774848307799175,0.07224526539209819,2015,4,12,2,0,1,0
21,4,2,0.09542798307700195,0.0265932276322971,2015,4,12,2,0,1,0
16,4,1,0.09346206298400261,0.09691062827529606,2015,4,12,2,0,0,0
20,4,3,0.10710294914200347,0.048607388517396544,2015,4,12,2,0,1,1000
27,4,5,0.06774848307799175,0.07224526539209819,2015,4,12,2,0,1,0
21,4,5,0.06774848307799175,0.07224526539209819,2015,4,12,2,0,1,0
16,4,7,0.11023727281100548,0.06754168429750251,2015,4,11,2,55,1,800
16,4,8,0.03799460350400352,0.02064904033299797,2015,4,11,2,50,1,3200
16,4,6,2.4996893444040325e-11,0.07059019753320683,2015,4,11,2,45,1,1000
16,4,7,0.09384764321299599,0.0624838796424001,2015,4,11,2,38,1,1600
7,4,7,0.1062656003539928,0.07211023958510054,2015,4,11,2,38,1,100
37,4,7,0.1062656003539928,0.07211023958510054,2015,4,11,2,38,1,100
1,4,7,0.1062656003539928,0.07211023958510054,2015,4,11,2,38,1,100
7,4,9,0.09958577239899569,0.07491408468710148,2015,4,11,2,34,0,0
7,4,9,0.09958577239899569,0.07491408468710148,2015,4,11,2,34,0,0
7,4,9,0.09958577239899569,0.07491408468710148,2015,4,11,2,34,0,0
4,4,1,0.10967558901799634,0.09220210008150076,2015,4,11,2,30,1,200
4,4,0,0.12328178268001011,0.012627436622800303,2015,4,11,2,30,1,1100
1,4,7,0.1185442901089857,0.08618002614270637,2015,4,11,2,30,1,0
35,4,7,0.10557371914200075,0.07611265440259984,2015,4,11,2,28,0,0
7,4,9,0.09958577239899569,0.07491408468710148,2015,4,11,2,28,0,0
21,4,9,0.09958577239899569,0.07491408468710148,2015,4,11,2,28,0,0
20,4,9,0.09958577239899569,0.07491408468710148,2015,4,11,2,28,0,0
20,4,5,0.0667362042669879,0.061644292227498454,2015,4,11,2,18,1,600
32,4,7,0.10005858064199913,0.06916459785009721,2015,4,11,2,9,1,1200
20,4,8,0.04639420981699516,0.055165095132700515,2015,4,11,2,4,1,1300
21,4,8,0.03874291260198959,0.01911150857259969,2015,4,11,2,0,0,0
36,4,0,0.13541605576300242,0.023415126338996117,2015,4,11,2,0,1,100
20,4,6,0.014323330614999463,0.06491805531229744,2015,4,10,2,55,1,800
16,4,5,0.0745258734870049,0.06552315759299887,2015,4,10,2,55,1,300
20,4,7,0.1108065361480044,0.07892188042489323,2015,4,10,2,50,1,0
16,4,3,0.0952080359719929,0.0435409075875981,2015,4,10,2,50,1,2800
16,4,6,0.0682385565000061,0.07955698051760152,2015,4,10,2,45,0,0
35,4,2,0.0933699290069967,0.03945260746500168,2015,4,10,2,45,1,1600
21,4,1,0.09758624001999294,0.09647502283189624,2015,4,10,2,37,0,0
1,4,4,0.08109778369900766,0.07495984422200053,2015,4,10,2,35,1,1400
20,4,4,0.08109778369900766,0.07495984422200053,2015,4,10,2,35,1,1400
21,4,4,0.08109778369900766,0.07495984422200053,2015,4,10,2,35,1,1400
16,4,7,0.11023727281100548,0.06754168429750251,2015,4,10,2,30,1,800
21,4,8,0.04092048498399947,0.05043041485239286,2015,4,10,2,15,0,0
1,4,0,0.11717327424199198,0.028239113634001,2015,4,10,2,4,1,1900
16,4,1,0.09584144904400205,0.09338936153049815,2015,4,10,2,0,0,0
36,4,1,0.1066645005980007,0.08203907927249787,2015,4,10,2,0,1,400
16,4,1,0.10514362818999246,0.09118054422179966,2015,4,10,2,0,1,400
32,4,1,0.10525778874800551,0.07994809130899938,2015,4,10,2,0,1,300
36,4,1,0.11506901233499889,0.08741337510289782,2015,4,10,2,0,1,200
16,4,9,0.10189954870799056,0.07800919709710286,2015,4,10,2,0,1,400
20,4,7,0.10334854459999576,0.07435156459010273,2015,4,9,2,52,0,0
4,4,4,0.08482353756599537,0.07298524283199725,2015,4,9,2,30,1,1200
16,4,4,0.09155179640299593,0.07294294841939575,2015,4,9,2,15,0,0
21,4,0,0.12657204421299184,0.046911401206202186,2015,4,9,2,10,1,1300
35,4,0,0.12657204421299184,0.046911401206202186,2015,4,9,2,10,1,1300
13,4,0,0.12657204421299184,0.046911401206202186,2015,4,9,2,10,1,1300
4,4,0,0.13177476421201106,0.022687775274896183,2015,4,9,2,1,1,1200
32,4,5,0.05991346122198138,0.06221801875689437,2015,4,9,2,0,0,0
21,4,6,0.06773010615299313,0.07845663400720326,2015,4,9,2,0,1,3000
16,4,8,0.022166403413990565,0.045697887121711744,2015,4,9,2,0,0,0
16,4,4,0.09094643492498733,0.08429430603929688,2015,4,9,2,0,0,0
21,4,3,0.09955270004398642,0.045412200813295556,2015,4,9,2,0,1,2700
36,4,3,0.1065078320930013,0.052114135859497424,2015,4,9,2,0,1,700
16,4,5,0.06066751620798527,0.06660896430999941,2015,4,9,2,0,1,0
13,4,3,0.09955270004398642,0.045412200813295556,2015,4,9,2,0,1,2700
13,4,2,0.07274328066199587,0.02290314058890175,2015,4,9,2,0,1,100
37,4,9,0.09974890833899508,0.07446749825949439,2015,4,8,2,59,1,100
1,4,7,0.11023727281100548,0.06754168429750251,2015,4,8,2,40,1,800
30,4,7,0.10059232339600044,0.06217376544611142,2015,4,8,2,35,0,0
7,4,7,0.10059232339600044,0.06217376544611142,2015,4,8,2,35,0,0
37,4,7,0.10059232339600044,0.06217376544611142,2015,4,8,2,35,0,0
16,4,7,0.12572746315001382,0.07548415019410015,2015,4,8,2,30,1,0
36,4,7,0.10394570873199882,0.0738750364577001,2015,4,8,2,30,0,0
16,4,7,0.10716009154700146,0.07485276607520319,2015,4,8,2,30,0,0
36,4,5,0.07189403746698986,0.06559449555589936,2015,4,8,2,30,1,1400
20,4,5,0.06326335525500326,0.062157372093800234,2015,4,8,2,25,1,500
19,4,4,0.08283448259000181,0.06153231125510672,2015,4,8,2,15,1,400
19,4,4,0.08283448259000181,0.06153231125510672,2015,4,8,2,15,1,400
37,4,1,0.10541103802898988,0.07948047254249957,2015,4,8,2,10,0,0
27,4,0,0.12720439310399456,0.01130442386499908,2015,4,8,2,0,1,2500
1,4,0,0.12720439310399456,0.01130442386499908,2015,4,8,2,0,1,2500
21,4,4,0.08622626792099197,0.07393172663098824,2015,4,8,2,0,1,1100
16,4,7,0.12563466237899945,0.07922370234309994,2015,4,8,2,0,0,0
32,4,6,0.027195018816996708,0.0799414960657927,2015,4,8,2,0,1,0
20,4,6,0.027195018816996708,0.0799414960657927,2015,4,8,2,0,1,0
20,4,8,0.004507225099004586,0.053318745349706376,2015,4,7,2,35,1,1300
37,4,9,0.09795480379700905,0.07799176642429728,2015,4,7,2,25,1,0
37,4,9,0.09795480379700905,0.07799176642429728,2015,4,7,2,25,1,0
20,4,1,0.11485563293899759,0.08548108993920778,2015,4,7,2,2,0,0
26,4,6,0.016187658471991995,0.06874732057099919,2015,4,7,2,0,1,600
27,4,6,0.016187658471991995,0.06874732057099919,2015,4,7,2,0,1,600
35,4,7,0.11149933897900155,0.07131431422539691,2015,4,7,2,0,1,300
16,4,7,0.11953188883599353,0.08337519234329704,2015,4,7,2,0,1,100
20,4,5,0.08035601937800152,0.05757794655271198,2015,4,6,2,32,1,200
16,4,6,0.03640535375799914,0.07350570042260074,2015,4,6,2,30,1,300
16,4,6,0.03640535375799914,0.07350570042260074,2015,4,6,2,30,1,300
20,4,9,0.10104468710299841,0.07605300531379555,2015,4,6,2,15,0,0
16,4,7,0.09961480160001202,0.06398459530189626,2015,4,6,2,10,0,0
21,4,6,0.047759414000992706,0.06551830340389841,2015,4,6,2,4,0,0
35,4,7,0.11023727281100548,0.06754168429750251,2015,4,6,2,0,1,800
37,4,7,0.11023727281100548,0.06754168429750251,2015,4,6,2,0,1,800
16,4,7,0.09995750912298718,0.06991944044020215,2015,4,5,2,0,1,0
21,4,2,0.08949447532900479,0.03199118419579605,2015,4,4,2,30,0,0
37,4,3,0.10339593643300304,0.05515142135899964,2015,4,4,2,23,0,0
16,4,8,0.04713322088798577,0.024008928981295696,2015,4,3,2,45,1,500
7,4,8,0.020303102018004893,0.026041989009598865,2015,4,3,2,6,0,0
7,4,8,0.020303102018004893,0.026041989009598865,2015,4,3,2,6,0,0
1,4,0,0.11521913286999563,0.04330818506269907,2015,4,3,2,0,1,1200
32,4,7,0.12136899879099872,0.07420150164110595,2015,4,2,2,30,1,500
38,4,4,0.07987015322599689,0.07685985159059783,2015,4,2,2,30,1,0
38,4,4,0.07987015322599689,0.07685985159059783,2015,4,2,2,30,1,0
1,4,4,0.08701219098200852,0.08283541080309931,2015,4,2,2,30,1,2000
16,4,1,0.09599138193298984,0.08013682532039468,2015,4,1,2,33,1,1000
36,4,2,0.09619113939200474,0.037863288393999994,2015,4,1,2,30,1,100
34,4,4,0.09076798123200547,0.08517040698220057,2015,4,1,2,25,0,0
1,4,9,0.10271371094299298,0.07579885169889877,2015,4,1,2,15,1,100
37,4,9,0.10271371094299298,0.07579885169889877,2015,4,1,2,15,1,100
1,4,9,0.10271371094299298,0.07579885169889877,2015,4,1,2,15,1,100
4,4,7,0.12319964691198493,0.07890991903470024,2015,4,1,2,11,1,400
21,4,7,0.12319964691198493,0.07890991903470024,2015,4,1,2,11,1,400
21,4,1,0.09637701114499464,0.09919402880149875,2015,4,1,2,3,0,0
32,4,4,0.09472367407200011,0.07806170800739665,2015,4,1,2,0,1,900
38,4,2,0.09006137713998896,0.032005934182201656,2015,4,0,2,57,0,0
